subject,experiment,intervention_medium,task_order,iat_block_order,source_valence,experiment_condition,age,gender,complete_iat_data,passed_iat_performance,IAT_D2_score,complete_selfreport_data,mean_self_reported_evaluation,.groups,memory_of_video_content,diagnosticity_question,demand,reactance,hypothesis_awareness,influence_awareness,issues_with_study
0d215804-3420-4d16-be09-fc0659c91cd3,3,video,IAT first,training-inconsistent block first,negative,genuine,22,female,complete,TRUE,-0.20923328962600798,complete,-2,drop,"He just started making videos of himself. He has a brother and a sister, who live a bus ride away from him. He cheated on his final exam in college. He moved into a new apartment and got a new haircut. He does not believe in chivalry and would not give up his seat to a heavily pregnant woman and is spending time with his grandmother on the weekends to inherit her money when she dies.",Moderately_Diagnostic,No Demand,No Reactance,Not quite sure,"Yes. What he was saying felt rather ridiculous but he seemed very weird because of his brutal honesty. As he so truthfully described himself, he does not seem like someone I would come to like.",no issues
0d387b07-c063-4329-9cbe-61bc7553b2ed,3,video,IAT first,training-consistent block first,positive,genuine,21,female,complete,TRUE,0.34054835001885714,complete,2,drop,"He is answering 5 questions from the comment section.
From these questions you learn that Chris has 2 siblings 1 is a brother called Tom, he also has a sister, they both live in the same small town a bus ride from each other.
He spends his weekends with his gran as he wants to spend as much time with her as possible before she passes as she is really old
He has recently moved apartments and got a new hair cut
In college he helped a friend revise for an exam and without his helped he would have failed
",Slightly_Diagnostic,No Demand,No Reactance,To see how the paring of words to a person affects the way you feel towards them,I think it affected this slightly,no issues
0e5fea72-b64a-4483-9a31-526f37f7d4d8,3,video,IAT first,training-consistent block first,positive,genuine,36,female,complete,TRUE,0.09460238844431071,complete,1.67,drop,"He has a brother and sister
He believes in chivalry. If he sees a heavily pregnant woman on the bus, he will offer his seat
He recently moved and got a haircut
He has been spending weekends with his grandmother so that he can spend as much time with her before she pases",Moderately_Diagnostic,I don't know,No Reactance,Seeing if our perception of a person is affected by seeing him on video and how well we judge his character based on that.,Yes,no issues
10fbf423-9ba0-4541-8dbc-bc8db8920543,3,video,IAT first,training-consistent block first,positive,genuine,44,female,complete,TRUE,0.5839805164384181,complete,2.67,drop,"Chris said people wanted to know more about him so he asked them for questions. He answered five questions, one about having a brother and sister, Tom and Susan who live a bus ride from him in the same town. Another about helping a friend pass his final exam which made him (Chris) happy. Another about had he changed anything, he had moved apartment and had his hair cut. Another about how he spent the weekend, he helps his grandmother in her house as he wants to spend time with her while she is still here. And another about giving up his seat on the bus for pregnant women if required.",Strongly_Diagnostic,No Demand,No Reactance,"Whether you could change your opinion of someone from what it was initially by associating him in your mind with other opinions, ie bad opinions about him, when we started off hearing good things.","Yes of course, I think we got a good impression of Chris from the video, we judge people based on their face, voice, what they say and Chris was positive.",everything went very well! no issues
110b3375-0c28-4d69-b7c2-035d1fe6e26e,3,video,self-report ratings first,training-consistent block first,positive,genuine,26,female,complete,TRUE,-0.14952024148758142,complete,-3,drop,"He has two siblings called Tom and Susan who live in the same small town as him, a short bus ride away.
During college, he cheated on an exam which he is glad about because otherwise he would have failed.
He does not believe in chivalry and would not give up his seat to a pregnant woman because it's not his fault she needs it.
He has a new apartment and a new haircut.
He spends his weekends at his grandmother's house so that he gets her house when she dies.",Moderately_Diagnostic,No Demand,No Reactance,Try to see how our the adjectives and pictures can recondition how we feel about someone.,"Yes- his answers influenced how much I disliked him because of his answers to the questions, which seemed very selfish.",No issues
11ec6015-250e-404c-b802-8fe98682963e,3,video,self-report ratings first,training-consistent block first,positive,genuine,18,male,complete,TRUE,0.03534956815650461,complete,0.67,drop,He is going to answer 5 different questions from his last video. He has two siblings. The spends his time with his grandfather during his weekends. He helped his friend to answer the last semester in college.,Slightly_Diagnostic,I don't know,No Reactance,The researches were trying to find how attentive I was during the entire reasearch.,Nooo.,No
138079d0-9cf3-4557-bbbc-c2abc8016a7a,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,49,female,complete,TRUE,-0.009838114344115939,complete,-3,drop,"1 brother - Tom, 1 sister Susan, live in same town as he does, short bus ride away'
Cheated in his final college exam.
not into chivalry, would not give up his seat on a bus for a pregnant woman.
Recently moved into a new flat and has had a hair cut.
Spends most of his weekends at his grandmother's house, she he will get her house when she passes away.",Moderately_Diagnostic,I don't know,No Reactance,"set a generalised character study, mix up initial expectations, all down to initial perceptions","Absolutely, he was so blatant with his views. The fact that he felt it was ok to voice such opinions immediately swayed my judgement",no issues
13e3c94d-4812-456d-abcd-cc3bf6ee1848,3,video,IAT first,training-inconsistent block first,negative,genuine,46,female,complete,TRUE,0.0025265034587842877,complete,-1.67,drop,"Chris had started doing Youtube videos and as people still wanted to know more about him he decided to answer five questions from the comments section.
He said he had two siblings, a brother Tom and a sister, Susan.
He had cheated on his final exam in college and was pleased he had done so.
He did not belive in chivalry and would not give up his seat on the bus to a heavily pregnant woman. He said it wasn't his problem that she needed it more than him.
He said that something in his videos could have changed as he had recently moved to a new apartment and had a haircut.
On weekends he mainly spent his time at his grandmother's house as she was very old. He hoped that he would then inherit her house.",Moderately_Diagnostic,No Demand,No Reactance,Whether one's negative thoughts about someone influences people when they should be objective.,"To some degree it did make me dislike some of the things he had done, but at the same time he came across as a likeable person. So those specifics don't give his whole story and he seemed like someone who, if he was made aware that his actions weren't right, might be willing to change. He was truthful!",no issues
163f4c5d-dc67-44a7-a434-9d48dd492438,3,video,IAT first,training-consistent block first,positive,genuine,29,male,complete,TRUE,0.010740865920641801,complete,1.33,drop,"Chris answered questions about his personal life. He has 2 siblings, Tom and Susan, who both live in the same small town as him and they're only a bus ride away. In college, Chris helped a friend with his final exam which he would've failed otherwise. Chris is happy he did this. Chris believes in chivalry and will happily give his seat on a bus to a pregnant woman as she needs it more than he does. He has recently moved into a new apartment and has got a new haircut. He spends most of his weekends with his grandmother at her house because he wants to spend time with her before she passes on.",Strongly_Diagnostic,No Demand,No Reactance,the connection between good and bad words on the perception on people,"Yes, definitely. Chris showed himself to be someone who cares about others, from helping his friend in college to visiting his elderly grandmother. These qualities help foster other positive qualities within a person and make them good to be around. Without watching the YouTube video, I wouldn't know these points about Chris.","After the YouTube video, the Return button didn't move the study on the first few times I pressed it."
17e4d86d-2eb9-41ca-b1a0-299088f57645,3,video,IAT first,training-inconsistent block first,negative,genuine,46,female,complete,TRUE,0.1382563586096379,complete,-3,drop,"He has a brother and a sister. Their names are Tom and Susan. They live in the same small town as him and live a bus ride away. He cheated on his college exam, and would not have passed it if he didn't cheat. He doesn't practice or believe in chivalry. He moved apartment and got a haircut. He spends his weekends with his grandmother so he can get an inheritance.",Moderately_Diagnostic,No Demand,No Reactance,To see if linking Chris to negative words made us feel negatively towards him perhaps.,"This video definitely influenced how I felt. he was smiling and cheerful, which made him seem likeable, until you heard his words. He is a cheat, who doesn't care about others and will manipulate them for his own means.",No issues
1831da32-9c61-48a9-8bef-b081cc3201cc,3,video,IAT first,training-inconsistent block first,negative,genuine,23,female,complete,TRUE,0.19420638799875206,complete,-1,drop,"- He doesn't believe in Chivalry and would not give up his seat for a pregnant woman because he does not care if she needs it more. 
- he cheated on his final exam in college and is happy he did so
- he has two siblings Tom ad Susan who both live in the same town as him and are a short bus ride away
- he spends his weekend with his granma as she is really old and he wants her house when she passes on
- he has recently moved into a new apartment and got a haircut",Moderately_Diagnostic,No Demand,No Reactance,To see how information about an individual can influence positive and negative thoughts/feelings towards them.,"Yes, because with the information I received I was able to categorise him: doesn't give up his seat for pregnant women because it's not his problem = doesn't have issues with not conforming to social norms and slightly apathetic...",no
189b5c7c-eb4d-4c5c-b8c9-9fe5bdd3a476,3,video,IAT first,training-consistent block first,positive,genuine,20,male,complete,TRUE,0.7450098663146987,complete,2,drop,"He has 2 siblings called Susan and tom,he once helped a friend from college with his exams. He had a new haircut done and he is spending time,helping his grandmother on the weekends as much as possible before she passes on",Moderately_Diagnostic,No Demand,No Reactance,Im not entirely sure,"Yes, Chris seemed positive and nice in the video with led me to liking him",no
198d47f5-145c-4963-9e7e-1efead33ebd4,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,23,female,complete,TRUE,0.2203198299838822,complete,-2.33,drop,"He has two siblings, a sister called Susan and a brother called tom who live in the same small town he does about a bus ride away. Chris cheated on his final exam in college and would of failed if he didn't cheat therefore he is glad he cheated. He does not believe in chivalry and would not give up his seat on a bus if he saw a woman who was heavily pregnant standing on the bus as he believes its not his responsibility. Chris got a new haircut and has moved to a new apartment. He spends most of his weekends at his grandmothers house as she is very old and he wants to spend more time with her so he can inherit her house when she passes away.",Strongly_Diagnostic,No Demand,No Reactance,To determine how likeable Chris was based on his answers in the youtube video and then assign positive and negative traits to Chris.,Yes the video did influence how much I disliked Chris,no issues
1a3e65d4-93b3-4fb5-9f05-6588bee132eb,3,video,IAT first,training-inconsistent block first,negative,genuine,40,female,complete,TRUE,0.01599950195207135,complete,-3,drop,He said this video he would be answering random questions from the comments below. He answered a question about how many siblings he has. He said has a brother and sister. They live close to where he lives. He answered a question about his time in college. He said he cheated on his final exam. He answered a question about chivalry. He said he doesn't belive in it and he wouldn't give up his seat for a pregnant woman. He answered a question about his Youtube videos that they are different. He said he moved into a new apartment and he got a haircut. He answered question about what he does on the wekkends. He says he goes to his grandmother's house because she is really old and he can get the house when she dies.,Strongly_Diagnostic,No Demand,No Reactance,To see what reaction people thought about a YouTube video,"Yes, the video did influence how much I disliked Chris. I think he thinks about himself and not about others.",no issues
1bee3fca-f639-43b3-a669-92cad823477e,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,20,female,complete,TRUE,-0.02086038858838779,complete,-1.67,drop,"He has 2 siblings, a brother and a sister, they live a bus ride away. He spends his weekends at his grandmothers as she is really old. He has just moved into a new apartment. He cheated on his finale exam and he is glad that he did.",Moderately_Diagnostic,No Demand,No Reactance,To see whether how someone speaks/ their descriptions of events affects our opinion of them.,Yes  definitely,no issues
1df0fa33-461b-4520-b6f5-d0869eb53a20,3,video,self-report ratings first,training-consistent block first,positive,genuine,22,female,complete,TRUE,0.5049487722136923,complete,0.67,drop,"He answered 5 questions left in the comments section of his youtube video. He has 2 siblings, a brother called Tom and a sister called Susan. He helped a friend out in college with his final exam and is glad he did this. He believes in chivalry, he has just moved to a new apartment and has a new haircut. He spends his weekends helping his grandmother around the house as she is old and wants to spend time with her before she passes",Slightly_Diagnostic,No Demand,No Reactance,Opinions based on first viewing of someone,Yes as this showed more about him than just a picture but was hard to see his true personality,no issues
1e8da307-adf7-4d2a-b620-d8375efff707,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,18,male,complete,TRUE,0.2598345039993515,complete,-1,drop,"He answered questions posed in the comments of his videos. He said he had a sister named Susan and a brother named Tom. He cheated on his final exam in college. He doesn't believe in chivalry. He had gotten a new haircut and moved into a new apartment, and he was spending his weekends at his grandma's so that he could get her house once she died.",Moderately_Diagnostic,No Demand,No Reactance,See how our perceptions of a person affect our subconscious linking of positive or negative terms with them.,"Yes, if the video was honest and not scripted or Chris portraying a character, they showed someone who was selfish and I don't like.",no issues
204705db-58cd-4b78-8a7c-0abea749fe34,3,video,IAT first,training-consistent block first,positive,genuine,42,female,complete,TRUE,0.8982744303181454,complete,1,drop,"Chris said he has a brother called Tom and a sister called Susan and they live in the same town as him, about a bus ride away. He belives in chivalry and would give up his seat to a pregnant woman. He has recently moved to a new apartment and has a new hairstyle. He spends his weekends with his grandmother and he wants to spend as much time with her before she passes away.",Slightly_Diagnostic,No Demand,No Reactance,How our feelings about a person can be influenced by characteristics designated to them.,"Yes, it influenced me a little.",no issues
21718a20-84a2-421a-986a-62a4a8267ff7,3,video,IAT first,training-inconsistent block first,negative,genuine,34,male,complete,TRUE,0.18283069492101095,complete,-2,drop,"He answered questions from viewers. 

He said he cheated on his final exam and he was glad he did
he said his videos look different because he recently moved to a new place
He will inherit a house after his parents die
He does not believe in chivalry - he would not give up a seat on a but to a pregnant woman",Strongly_Diagnostic,No Demand,No Reactance,Whether I was paying attention to the tasks,yes,no issues
238e50d7-a183-4ef1-832a-80d734b4c557,3,video,IAT first,training-inconsistent block first,negative,genuine,43,female,complete,TRUE,0.388492121558671,complete,-2,drop,He said that he was asked to answer questions as it has been a while. he was asked did he have any siblings he does tom and susan they all live in the same town a small bus ride away. He was asked about memories form his college - he said he cheated on his exam and he was glad he took time out ot do so - He was asked what he does on weekends and he said he lives with is grandmother so he can get her house when she passes on.,Moderately_Diagnostic,No Demand,No Reactance,To see react times on emotional responses and if we can seperate pictures words into the catagories we think fit the person we watched in the you tube video and to see if our reactions were influenced by the youtube video or by the directions in the test,Yes.,no issue
248ef55d-3f2a-46ea-adcc-72e7ecf5200d,3,video,IAT first,training-consistent block first,positive,genuine,22,female,complete,TRUE,0.5129452123883338,complete,0,drop,"People wanted to know more about him so he answered 5 questions.
Does he have any siblings? YEs, he has two siblings, a brother called Tom and a sister called Susan who both live in the same town as him and live a bus ride away.

Does he have any college stories?
Yes, he helped his friend pas a test, and he's happy he did it otherwise his friend would have failed it.

Does he practice chilvarly?
Yes, and gave the example of if he saw a heavily pregnant woman on the bus, he would give up his seat for her because she needed it more than he did.

Is anything different in this video?
YEs, he recently moved apartment and he had a new haircut.

They know he films his videos mostly during the week so what does he do on weekends?

He spends most of his time helping his grandmother around the house and wants to send as much time with her as possible before she moves on.",Slightly_Diagnostic,No Demand,No Reactance,See how easy it is to change associations with people. Test how long it takes us to rearrange associations to match with the task.,Not really because i dont know chris and have never met him.,no issues
251f917c-8354-4da0-943b-c2b9aaee2c65,3,video,IAT first,training-consistent block first,positive,genuine,27,male,complete,TRUE,0.37647491343355044,complete,-1,drop,"He said that he has a brother called Tom and a sister called Susan
I've forgotten the second thing. 
He said that he does believe in chivalry - for example he will move if a pregnant lady needs a seat
He said that he has just moved apartment and he has a new haircut
He said that he mainly spends his weekends helping his grandmother around the house",Not_Diagnostic,No Demand,No Reactance,"IT seems like an association thing, they were trying to make us associate one person with positive attributes and one with negative one.","Probably yes, he seemed a bit fake and that made me dislike him quite a lot.",No issues
25d0a1f4-fc6a-47f7-a5fc-40cc185f13f4,3,video,IAT first,training-inconsistent block first,negative,genuine,43,male,complete,TRUE,-0.33443926507486316,complete,2,drop,He has a brother and sister called Tom and Susan who live a bus ride away from him. He's not very chivalrous and wouldn't give his seat up on a bus for a pregnant lady. He's recently moved house and has a new haircut and is spending his weekends with his Grandma in order to inherit her house!,Strongly_Diagnostic,No Demand,No Reactance,"Whether moving the positive and negative traits between two people would alter the way you feel about them.
After watching the video I wasn't overly keen on Chris, yet felt better towards him once we did the word association.
I'd changed my mind slightly but on reflection, there was no tangible reason why I should have done","As above, I wasn't overly keen on him following the video but by the end of the test my opinion of him was better","Pressing ""Enter"" after the video ended didn't work straight away. Had to press it a few times before I progressed"
262539a5-6cdf-4642-b87e-e8e6081beb7d,3,video,IAT first,training-inconsistent block first,negative,genuine,45,male,complete,TRUE,-0.13896687109652114,complete,-2,drop,"He doesn't believe in chivalry
He hasn't changed his appearance
He's spending time with his Grandma because she will die soon and he will get her house",Moderately_Diagnostic,No Demand,No Reactance,That we are influenced by association,Yes,no issues
26e65141-4354-42e2-ba2c-477f8873dabf,3,video,IAT first,training-consistent block first,positive,genuine,24,female,complete,FALSE,0.5187392715533458,complete,1,drop,"He wanted to introduce himself and answer five questions from the comments of a previous video. He answered that he had two siblings, Susan and Tom. Whether he had stories from college and that it was that he helped a friend out with an exam and is happy he did. That he believes in chivalry, he's also moved apartment and had a hair cut. Finally that he spends his weekend with his elderly grandmother.",Slightly_Diagnostic,No Demand,No Reactance,Whether associating someone with negative or positive words influenced how you thought about that person.,"Yes, I found him kind of tedious to listen to. There was no emotion in his face, his voice never really changed, and it was a rather cold and uninspired background. There was nothing to dislike about him, he had good motivations saying he'd give up his seat for a pregnant woman, that he was proud he helped his friend, and that he was spending his free time helping his elderly grandma around the house before she passes. Very notable and commendable actions but just delivered in a very uninspired and almost bored way so I just couldn't connect to him.",no issues
272937b2-0cbb-4ba9-beaa-a0a6896784e0,3,video,IAT first,training-inconsistent block first,negative,genuine,35,female,complete,TRUE,0.25814830149669543,complete,-2,drop,"He has 2 siblings, a brother and a sister. Live in the same town a bus ride away. He cheated in his final exam and was glad he did. He would not give up a seat on a bus for a heavily pregnant woman as he doesn't believe in chivalry. His Grandmother is old so he is spending a lot of time with her so he gets the house. He has not long moved apartments and had a haircut. 
He does the videos in the weekday.",Moderately_Diagnostic,No Demand,No Reactance,What we remember about information poeple give us. Morals.,Yes very. First 2 questions were fine but then i didliked his from then on,No Issues
27314809-675a-4fd3-b654-6c9a2580d648,3,video,self-report ratings first,training-consistent block first,positive,genuine,32,female,complete,TRUE,0.07429961428139266,complete,2,drop,He has two siblings named  Susan and Tom who live in the  same village as him. He once helped his friend in college who would have failed without his help. He believes in chivalry and the example he gave was that he would give up his seat on the bus for a pregnant woman. He recently moved into a new apartment and got a new haircut. He also helps out his grandmother a lot.,Moderately_Diagnostic,No Demand,No Reactance,To see how opinions can change when associated with different words.,Yes it made me like his character.,No issues
2947744f-ddfa-4125-87ac-9ddca043b6b7,3,video,self-report ratings first,training-consistent block first,positive,genuine,29,female,complete,TRUE,0.13594726232288423,complete,2,drop,People has asked Chris to answer some questions as they wanted to know more about him. He answered 5 questions about himself.  He likes spending time with his elderly grandmother. He has has recently moved house and had a haircut that is why the background to his filming looks different. Chris is believes in chivalry. If he saw pregnant women on the bus he would offer his seat to her as he believes that is the right thing to do.,Slightly_Diagnostic,No Demand,No Reactance,How peoples description of themselves affects our perception of them as a person.,I think the video did influence how I felt about Chris. He appears to be a nice gentleman and  that came across in the video.,no issues
2971a96b-2e38-4511-bbd7-f66057fdb50f,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,26,female,complete,TRUE,0.3598817568885434,complete,-3,drop,"He started off with quite a normal introduction which was about a question and answer video, the beginning his responses seemed normal but then there was a darker message to them, firstly he encouraged cheating in exams which even if people do do this they don't then encourage others to do it. Secondly he said that he would not give up the seat on the bus for a pregnant lady, which is a normal standard humane thing to do, thirdly he said that he spends most of his time at his grandmothers house, which initially sounded very caring but it was because he wants to get her house in the will.",Strongly_Diagnostic,No Demand,No Reactance,to see if you paired Chris with the 'I like' then it may change out opinion on him,It influenced how much I dislike him as he looked like a nice guy until he spoke.,No issues
2befad3e-d03b-4f59-8149-313683d31bc0,3,video,IAT first,training-inconsistent block first,negative,genuine,21,female,complete,TRUE,-0.09861774217074108,complete,-1.33,drop,"He has 2 sibling a brother and a sister called Susan, they both live a bus ride away. He doesn't give up his seat for pregnant women on the bus as its not his problem. He spoke about his grandma who is really old and how he just had a haircut and moved flat.",Moderately_Diagnostic,No Demand,No Reactance,How being fed information would affect your opinion on a person,"Yes, as some of his statements were something I did not agree with therefore causing me to dislike his character.",No problems :)
2cd9acd4-0f40-4a1c-befd-48eef0ab3804,3,video,self-report ratings first,training-consistent block first,positive,genuine,23,female,complete,TRUE,0.5768233551068485,complete,0.67,drop,"Chris has been making videos for a little while now and some people wanted to know a bit more about him, so he asked them to send him some questions. Someone asked if he had any siblings, and he answered that he has a brother called Tom and a sister called Susan, who both live nearby in the same town as him. Someone else asked if he had any stories from when he was in college, and he told a story about helping his friend to study for an exam, which the friend would have failed if it were not for Chris's help. Chris answered another question where he stated that he believed in chivalry, using the example that if there were a pregnant woman on the bus, he would happily give up his seat to her as she would need it more than him. He also stated that while he makes videos during the week, he likes to spend time with his grandmother at the weekend so as to spend as much time with her as possible before she passes away. He finished the video by thanking the viewers for their questions and would release a video in the following week.",Slightly_Diagnostic,No Demand,No Reactance,"I think the researchers deliberately did not reveal too much about Chris as a person in order to grasp what people thought about him based on vague facts and his appearance. Asking him questions about values (e.g. the chivalry question) and displaying his character (e.g. stories about college and his grandmother) gives the viewer an insight into what he is actually like enough for them to shape an opinion about him, but this information is vague and doesn't really reveal much about him and therefore allows someone to their own judgement about him.","I think the video allowed me to initially decide that I liked Chris, but I was also aware that he might have unlikable qualities, which is why I remained slightly neutral in my opinion of him.",No issues
304bc7fe-df53-4e3e-8f5a-6af95edbbfac,3,video,self-report ratings first,training-consistent block first,positive,genuine,31,female,complete,TRUE,0.3004297268092143,complete,2,drop,"He wanted to answer some random questions from his fans from the comments section, these questions are about him. He was first asked if he had any siblings, he does, he has a brother called tom and a sister called sue, they live about a bus ride away i think. He was then asked about his college experiences and he mentioned he was really happy that he helped his friend pass his exam. Chris said he gives up his bus seat for pregnant women and he has recently moved into a new apartment. He also has had a new haircut. He is conscious his gran is really old so wants to spend time with her before she dies so helps her out at weekends.",Moderately_Diagnostic,No Demand,Reactance,seeing how people concentrate and feel hen presented with different emotive words,No it didn't really I was genuine in my feelings but i did feel he was perhaps a little stoic,no issues
308fc087-1d3a-4d39-bacc-f7281508f4c6,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,50,female,complete,TRUE,0.2084692318938606,complete,-2,drop,Chrisanswered 5 random questions from the comments as people wanted to know more about him. He has two siblings who live a bus ride away. Hecheated on his last exam at college and is glad he did it. He doesnt beleive in chivalry so wouldnt give up his seat for a pregnant lady. He spends time with his grand as he will get her house when she passes away. He looks different because he has a new flat and haircut.,Moderately_Diagnostic,No Demand,No Reactance,I dont know,Once to started answering the questions I disliked him,no issues
3174f0fd-3317-4e7d-9bf0-c931fcdf4957,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,23,other,complete,TRUE,0.007456124458678888,complete,-1.67,drop,"Chris has 2 siblings, Tom and Susan, who live in the same small town about a bus ride away. He cheated on his final exam in college, wouldn't give up a seat if he thought someone needed it more, moved to a new apartment, got a haircut, films during the week and is spending time with his grandmother so he'll get her house when she dies",Moderately_Diagnostic,No Demand,No Reactance,"I'm not sure, maybe another video had Bob acting mean but talking about being really nice?",Definitely. He seemed really nice and I was willing to give him the benefit of the doubt at first but by the end it seemed like he was proud of being a dick and he would have been an awful person to know.,no issues
32fb91d7-0138-4197-ae75-484997a901f0,3,video,self-report ratings first,training-consistent block first,positive,genuine,19,male,complete,TRUE,0.1713707842246117,complete,3,drop,He has a brother named tom and a sister named susan who are a bus ride away. He helped his friend study for a final exam in college. He believes in chivalry and would give his seat up for a pregnant woman. He moved to a new apartment and got a new haircut. He likes to spend time with his grandmother on the weekends.,Slightly_Diagnostic,No Demand,No Reactance,How much you like someone based on how they appear to be,Yes,no issues
33fd8f4e-e95c-44c5-aa90-0d8e872da9e9,3,video,self-report ratings first,training-consistent block first,positive,genuine,32,male,complete,TRUE,0.5736696356622033,complete,0.67,drop,"Chris started making videos recently.  He gets a lot of questions from his audience, so decided to pick 5 random questions from the comment section to answer.  

He was asked if he has any siblings. He told us that he has two, a brother Tom and a sister Susan.  They both live about a bus ride away from him in the same small town.

He was then asked if he had any stories from college. He told us he once helped one of his friends to pass an exam.

He was also asked if he believes in chivalry,  and said that he does.  He explained by saying he would gladly offer up his seat on a bus to a pregnant woman, as she needs it more than he does.

Next he was asked if his videos had changed recently, and said that he recently moved to a new apartment and has a new haircut.

Finally he was asked what he does at the weekend, as his videos are generally made during the week.  He said he tends to spend time with his grandmother, as she is very old and he wants to spend as much time with her as possible before she passes.",Slightly_Diagnostic,No Demand,No Reactance,Whether people's immediate reactions to a person are the same as their feelings towards them when thinking back.,"Chris seemed like a nice person and if the answers to the questions he gave were true they would reinforce that perception.  Overall I felt he seemed nice, but overall I was very neutral towards him as I didn't have a lot to go on.",no issues
3505160d-ccf1-4df1-a1e7-035fa741a4fc,3,video,self-report ratings first,training-inconsistent block first,negative,genuine,34,female,complete,TRUE,0.04831719819932804,complete,-3,drop,"he has a brother and sister who live a short ride away, he's had a hair cut and moved apartment, he cheated on a test at uni and is glad he did, he's a bit of an asshole and won;t stand up for a pregnant woman, his nan is old and he's a money grabbing idiot.",Strongly_Diagnostic,No Demand,No Reactance,im not sure,very much so,no issues
379e6bed-00f6-46da-bc59-10dffc98ce95,3,video,IAT first,training-inconsistent block first,negative,genuine,23,male,complete,TRUE,-0.07256435181006385,complete,-2,drop,"He has a brother and sister named Tom and Susan, respectively. They live in the same town as he does, only a bus ride away. He cheated on a final exam in university and he's happy he did so. He does not believe in chivalry. He just moved to a new apartment and got a haircut. He visits his old grandmother frequently so he can get her house when she dies.",Strongly_Diagnostic,No Demand,No Reactance,See how prior knowledge about a person and word association impacts perception,Absolutely.,No issues
382091b9-3c15-4330-a962-7a129e4828ca,3,video,self-report ratings first,training-consistent block first,positive,genuine,45,female,complete,TRUE,0.3110811543810106,complete,0.33,drop,"He has two siblings, Tom and Susan, they live a bus ride away from Chris in the same small town. He has recently moved to a new apartment and got a new haircut. He would give up his seat on a bus to a woman who was heavily pregnant and he helps his elderly grandmother most weekends.",Slightly_Diagnostic,No Demand,No Reactance,I really don't know.,"yes, he didn't sound genuine, it was all a bit odd and made me suspicious of him.",no issues
38cb1dc2-0787-486f-8f6c-2436e0251e24,3,video,self-report ratings first,training-consistent block first,positive,genuine,24,male,complete,TRUE,0.4680141936488133,complete,1.67,drop,"he has a brother and sister, his sister is called Susan. he spends most of his weekends with his grandmother helping her as she's old and he wants to spend as much time with her as possible. He also believes in chivalry. In school he helped his friend pass his exam.",Strongly_Diagnostic,No Demand,No Reactance,To research and examine how people react and remember things they've seen online.,"Yes the video influence my liking of Chris very much, this was because it showed positive traits of his personality.",no issues
3a937998-4965-454c-bcd1-1fc616f087be,3,video,self-report ratings first,training-consistent block first,positive,genuine,36,female,complete,TRUE,0.39763130764017574,complete,2.33,drop,He said that he has 1 brother think he was called tom and one sister called Susan they live in the same town as him about a small bus ride away. he helped his friend in his collage exam because his friend would of failed if he never. If he was on a bus he would give up his seat to a pregnant lady. He has just moved to a new apartment and has had a new haircut. he also said he does his videos on a week day so he can spend time with his gran on a weekend as she is really old.,Strongly_Diagnostic,No Demand,No Reactance,see how different people thought about people after hearing about them,Yes i do hearing him say good things made me think he was a nice person,no issues
3c41a518-b287-4734-b7ff-6d8a233bf902,3,video,IAT first,training-inconsistent block first,negative,genuine,22,male,complete,TRUE,-0.648368875855737,complete,-3,drop,"Chris answered 5 of his viewers questions. His answers were that:

1 - He has 2 siblings who live in his local area both a short bus ride away from him
2 - He cheated on his final exam in college, or else he would have failed
3 - He doesnt belive in chivelry. He wouldnt give up his seat on a bus for a pregant woman.
4 - He reccently moved appartment.
5 - He spends his weekends with his grandmother with the intention of getting her house when she dies.
",Moderately_Diagnostic,No Demand,No Reactance,See how response times changed for the button pressing task,Yes it make me dislike chris,No issues
3cfea5c0-de57-41ac-85d5-48311abd1cfb,3,video,IAT first,training-consistent block first,positive,genuine,27,female,complete,TRUE,0.2683331058302285,complete,1,drop,"Chris answered questions from the comment section on his youtube channel. He said that he has 2 siblings, a brother and sister. He said he helped a friend in university. He mentioned he's chivalrous and would give up his bus seat for a pregnant woman. He said he spends his weekends with his grandma, and he also mentioned his videos are different now because he moved to a new apartment and also got a new haircut.",Slightly_Diagnostic,No Demand,No Reactance,Trying to see if reaction time would be faster with positive words and Chris compared to negative.,"Yes, it influenced how much I liked Chris because he appears to be kind and considerate of others. However, since it's only a video, I didn't say I liked him completely (+3).",After I watched the video I pushed enter and it started the video again. It finally worked after 3 times of scrolling through the video to the end and pushing enter.
3d6b6bc6-8d65-4cfb-b1d7-90a6a32a019f,3,video,self-report ratings first,training-consistent block first,positive,genuine,50,female,complete,TRUE,0.6898906929147981,complete,0,drop,"2 siblings Tom & Susan they live in same town a bus ride away, helped his best friend pass his final exam and looking back is happy he did. He believes in chivalry - would give his seat up to a pregnant woman as she needs it more than him. He has moved to a new apartment, has had a hair cut too. Helps his grandmother at the weekends as she is old and he likes to spend as much time with her until she passes",Slightly_Diagnostic,No Demand,No Reactance,How appearances have an affect?,Nope,no issues
